Dependency check OK
================================================================================
LLM TRAINING DATA PREP
================================================================================
Input file   : /beegfs/home/users/j/jana.wue/work/masterthesis/data/processed/MCAR/german_credit_mcar_billamt1_10pct.csv
Mechanism    : MCAR
Target column: BILL_AMT1
Examples     : 27000
Output file  : /beegfs/home/users/j/jana.wue/work/masterthesis/data/processed/llm/MCAR/german_credit_mcar_billamt1_10pct__target_BILL_AMT1_train.jsonl

================================================================================
PREP SUMMARY
================================================================================
Input files processed: 1
Rows in manifest     : 1
Status counts        : {'prepared': 1}
Manifest written     : /beegfs/home/users/j/jana.wue/work/masterthesis/data/processed/llm/prepare_manifest.csv
================================================================================
LOADING TRAINING DATA
================================================================================
Loaded examples total: 27000
Using training examples: 27000

================================================================================
FIRST FORMATTED EXAMPLE
================================================================================
<s>[INST] Impute the missing target value for this record.

Target column: BILL_AMT1
Target distribution summary (observed rows):
- min: -165580
- q1: 3556
- median: 22459.5
- q3: 67124.75
- max: 964511
- mean: 51430.001704

Observed feature values:
LIMIT_BAL: 210000
SEX: 2
EDUCATION: 1
MARRIAGE: 2
AGE: 40
PAY_0: 0
PAY_2: 0
PAY_3: 0
PAY_4: 0
PAY_5: 0
PAY_6: 0
BILL_AMT2: 156015
BILL_AMT3: 150349
BILL_AMT4: 147788
BILL_AMT5: 145958
BILL_AMT6: 145667
PAY_AMT1: 5500
PAY_AMT2: 7000
PAY_AMT3: 6693
PAY_AMT4: 5307
PAY_AMT5: 5441
PAY_AMT6: 5463
default payment next month: 0

Here are the output constraints:
- Return exactly one number.
- No words, no units, no commas, no explanation, no markdown.
Imputed value:[/INST] 160161</s>

================================================================================
TOKENIZING DATA
================================================================================

================================================================================
LOADING MODEL
================================================================================
trainable params: 671,088,640 || all params: 7,919,112,192 || trainable%: 8.4743

================================================================================
START TRAINING
================================================================================
{'loss': '0.6401', 'grad_norm': '1.627', 'learning_rate': '4.999e-05', 'epoch': '0.0003704'}
{'loss': '0.2676', 'grad_norm': '0.2237', 'learning_rate': '4.988e-05', 'epoch': '0.007037'}
{'loss': '0.2676', 'grad_norm': '0.1517', 'learning_rate': '4.988e-05', 'epoch': '0.007407'}
{'loss': '0.2851', 'grad_norm': '0.6303', 'learning_rate': '4.987e-05', 'epoch': '0.007778'}
{'loss': '0.2421', 'grad_norm': '0.2432', 'learning_rate': '4.986e-05', 'epoch': '0.008148'}
{'loss': '0.3129', 'grad_norm': '0.2014', 'learning_rate': '4.986e-05', 'epoch': '0.008519'}
{'loss': '0.2476', 'grad_norm': '0.2208', 'learning_rate': '4.985e-05', 'epoch': '0.008889'}
{'loss': '0.2491', 'grad_norm': '0.2788', 'learning_rate': '4.985e-05', 'epoch': '0.009259'}
{'loss': '0.2602', 'grad_norm': '0.1464', 'learning_rate': '4.984e-05', 'epoch': '0.00963'}
{'loss': '0.2779', 'grad_norm': '0.145', 'learning_rate': '4.983e-05', 'epoch': '0.01'}
{'loss': '0.2549', 'grad_norm': '0.2895', 'learning_rate': '4.983e-05', 'epoch': '0.01037'}
{'loss': '0.2288', 'grad_norm': '0.198', 'learning_rate': '4.982e-05', 'epoch': '0.01074'}
{'loss': '0.2494', 'grad_norm': '0.1845', 'learning_rate': '4.982e-05', 'epoch': '0.01111'}
{'loss': '0.278', 'grad_norm': '0.1712', 'learning_rate': '4.981e-05', 'epoch': '0.01148'}
{'loss': '0.2717', 'grad_norm': '0.1983', 'learning_rate': '4.98e-05', 'epoch': '0.01185'}
{'loss': '0.266', 'grad_norm': '0.2272', 'learning_rate': '4.98e-05', 'epoch': '0.01222'}
{'loss': '0.2567', 'grad_norm': '0.3487', 'learning_rate': '4.979e-05', 'epoch': '0.01259'}
{'loss': '0.2447', 'grad_norm': '0.3924', 'learning_rate': '4.978e-05', 'epoch': '0.01296'}
{'loss': '0.2735', 'grad_norm': '0.1868', 'learning_rate': '4.978e-05', 'epoch': '0.01333'}
{'loss': '0.2714', 'grad_norm': '0.1444', 'learning_rate': '4.977e-05', 'epoch': '0.0137'}
{'loss': '0.2768', 'grad_norm': '0.165', 'learning_rate': '4.977e-05', 'epoch': '0.01407'}
{'loss': '0.2709', 'grad_norm': '0.2036', 'learning_rate': '4.976e-05', 'epoch': '0.01444'}
{'loss': '0.267', 'grad_norm': '0.1715', 'learning_rate': '4.975e-05', 'epoch': '0.01481'}
{'loss': '0.2275', 'grad_norm': '0.1909', 'learning_rate': '4.975e-05', 'epoch': '0.01519'}
{'loss': '0.2649', 'grad_norm': '0.2293', 'learning_rate': '4.974e-05', 'epoch': '0.01556'}
{'loss': '0.2905', 'grad_norm': '0.2466', 'learning_rate': '4.974e-05', 'epoch': '0.01593'}
{'loss': '0.303', 'grad_norm': '0.2912', 'learning_rate': '4.973e-05', 'epoch': '0.0163'}
{'loss': '0.2865', 'grad_norm': '0.2842', 'learning_rate': '4.972e-05', 'epoch': '0.01667'}
{'loss': '0.2557', 'grad_norm': '0.1583', 'learning_rate': '4.972e-05', 'epoch': '0.01704'}
{'loss': '0.2606', 'grad_norm': '0.1671', 'learning_rate': '4.971e-05', 'epoch': '0.01741'}
{'loss': '0.2616', 'grad_norm': '0.3071', 'learning_rate': '4.97e-05', 'epoch': '0.01778'}
{'loss': '0.2603', 'grad_norm': '0.1671', 'learning_rate': '4.97e-05', 'epoch': '0.01815'}
{'loss': '0.2802', 'grad_norm': '0.1404', 'learning_rate': '4.969e-05', 'epoch': '0.01852'}
{'loss': '0.2985', 'grad_norm': '0.1659', 'learning_rate': '4.969e-05', 'epoch': '0.01889'}
{'loss': '0.2872', 'grad_norm': '0.2193', 'learning_rate': '4.968e-05', 'epoch': '0.01926'}
{'loss': '0.2465', 'grad_norm': '0.1399', 'learning_rate': '4.967e-05', 'epoch': '0.01963'}
{'loss': '0.2398', 'grad_norm': '0.07809', 'learning_rate': '4.967e-05', 'epoch': '0.02'}
{'loss': '0.207', 'grad_norm': '0.2352', 'learning_rate': '4.966e-05', 'epoch': '0.02037'}
{'loss': '0.298', 'grad_norm': '0.1835', 'learning_rate': '4.965e-05', 'epoch': '0.02074'}
{'loss': '0.2474', 'grad_norm': '0.1979', 'learning_rate': '4.965e-05', 'epoch': '0.02111'}
{'loss': '0.2456', 'grad_norm': '0.188', 'learning_rate': '4.964e-05', 'epoch': '0.02148'}
{'loss': '0.2933', 'grad_norm': '0.1889', 'learning_rate': '4.964e-05', 'epoch': '0.02185'}
{'loss': '0.255', 'grad_norm': '0.2558', 'learning_rate': '4.963e-05', 'epoch': '0.02222'}
{'loss': '0.2455', 'grad_norm': '0.2689', 'learning_rate': '4.962e-05', 'epoch': '0.02259'}
{'loss': '0.2377', 'grad_norm': '0.1795', 'learning_rate': '4.962e-05', 'epoch': '0.02296'}
{'loss': '0.2547', 'grad_norm': '0.1994', 'learning_rate': '4.961e-05', 'epoch': '0.02333'}
{'loss': '0.2503', 'grad_norm': '0.1107', 'learning_rate': '4.961e-05', 'epoch': '0.0237'}
{'loss': '0.2625', 'grad_norm': '0.1653', 'learning_rate': '4.96e-05', 'epoch': '0.02407'}
{'loss': '0.2637', 'grad_norm': '0.2157', 'learning_rate': '4.959e-05', 'epoch': '0.02444'}
{'loss': '0.2469', 'grad_norm': '0.2681', 'learning_rate': '4.959e-05', 'epoch': '0.02481'}
{'loss': '0.2787', 'grad_norm': '0.2106', 'learning_rate': '4.958e-05', 'epoch': '0.02519'}
{'loss': '0.2229', 'grad_norm': '0.252', 'learning_rate': '4.957e-05', 'epoch': '0.02556'}
{'loss': '0.2655', 'grad_norm': '0.1834', 'learning_rate': '4.957e-05', 'epoch': '0.02593'}
{'loss': '0.2364', 'grad_norm': '0.1744', 'learning_rate': '4.956e-05', 'epoch': '0.0263'}
{'loss': '0.2271', 'grad_norm': '0.212', 'learning_rate': '4.956e-05', 'epoch': '0.02667'}
{'loss': '0.2347', 'grad_norm': '0.1379', 'learning_rate': '4.955e-05', 'epoch': '0.02704'}
{'loss': '0.2428', 'grad_norm': '0.3125', 'learning_rate': '4.954e-05', 'epoch': '0.02741'}
{'loss': '0.2089', 'grad_norm': '0.1904', 'learning_rate': '4.954e-05', 'epoch': '0.02778'}
{'loss': '0.2753', 'grad_norm': '0.1678', 'learning_rate': '4.953e-05', 'epoch': '0.02815'}
{'loss': '0.2662', 'grad_norm': '0.1717', 'learning_rate': '4.953e-05', 'epoch': '0.02852'}
{'loss': '0.276', 'grad_norm': '0.1453', 'learning_rate': '4.952e-05', 'epoch': '0.02889'}
{'loss': '0.2807', 'grad_norm': '0.2025', 'learning_rate': '4.951e-05', 'epoch': '0.02926'}
{'loss': '0.2211', 'grad_norm': '0.06753', 'learning_rate': '4.951e-05', 'epoch': '0.02963'}
{'loss': '0.2104', 'grad_norm': '0.1517', 'learning_rate': '4.95e-05', 'epoch': '0.03'}
{'loss': '0.2736', 'grad_norm': '0.1462', 'learning_rate': '4.949e-05', 'epoch': '0.03037'}
{'loss': '0.2712', 'grad_norm': '0.1663', 'learning_rate': '4.949e-05', 'epoch': '0.03074'}
{'loss': '0.2722', 'grad_norm': '0.2248', 'learning_rate': '4.948e-05', 'epoch': '0.03111'}
{'loss': '0.2608', 'grad_norm': '0.2211', 'learning_rate': '4.948e-05', 'epoch': '0.03148'}
{'loss': '0.2583', 'grad_norm': '0.1843', 'learning_rate': '4.947e-05', 'epoch': '0.03185'}
{'loss': '0.2441', 'grad_norm': '0.1856', 'learning_rate': '4.946e-05', 'epoch': '0.03222'}
{'loss': '0.2389', 'grad_norm': '0.1908', 'learning_rate': '4.946e-05', 'epoch': '0.03259'}
{'loss': '0.2676', 'grad_norm': '0.08998', 'learning_rate': '4.945e-05', 'epoch': '0.03296'}
{'loss': '0.2515', 'grad_norm': '0.1613', 'learning_rate': '4.945e-05', 'epoch': '0.03333'}
{'loss': '0.265', 'grad_norm': '0.1653', 'learning_rate': '4.944e-05', 'epoch': '0.0337'}
{'loss': '0.2562', 'grad_norm': '0.1642', 'learning_rate': '4.943e-05', 'epoch': '0.03407'}
{'loss': '0.2385', 'grad_norm': '0.2713', 'learning_rate': '4.943e-05', 'epoch': '0.03444'}
{'loss': '0.1657', 'grad_norm': '0.2181', 'learning_rate': '4.942e-05', 'epoch': '0.03481'}
{'loss': '0.2549', 'grad_norm': '0.1156', 'learning_rate': '4.941e-05', 'epoch': '0.03519'}
{'loss': '0.2495', 'grad_norm': '0.163', 'learning_rate': '4.941e-05', 'epoch': '0.03556'}
{'loss': '0.2548', 'grad_norm': '0.1738', 'learning_rate': '4.94e-05', 'epoch': '0.03593'}
{'loss': '0.2944', 'grad_norm': '0.2168', 'learning_rate': '4.94e-05', 'epoch': '0.0363'}
{'loss': '0.2534', 'grad_norm': '0.1499', 'learning_rate': '4.939e-05', 'epoch': '0.03667'}
{'loss': '0.2294', 'grad_norm': '0.2447', 'learning_rate': '4.938e-05', 'epoch': '0.03704'}
{'loss': '0.282', 'grad_norm': '0.2486', 'learning_rate': '4.938e-05', 'epoch': '0.03741'}
{'loss': '0.2529', 'grad_norm': '0.247', 'learning_rate': '4.937e-05', 'epoch': '0.03778'}
{'loss': '0.2292', 'grad_norm': '0.1985', 'learning_rate': '4.936e-05', 'epoch': '0.03815'}
{'loss': '0.2501', 'grad_norm': '0.2046', 'learning_rate': '4.936e-05', 'epoch': '0.03852'}
{'loss': '0.2653', 'grad_norm': '0.1867', 'learning_rate': '4.935e-05', 'epoch': '0.03889'}
{'loss': '0.2549', 'grad_norm': '0.1517', 'learning_rate': '4.935e-05', 'epoch': '0.03926'}
{'loss': '0.2654', 'grad_norm': '0.07399', 'learning_rate': '4.934e-05', 'epoch': '0.03963'}
{'loss': '0.285', 'grad_norm': '0.148', 'learning_rate': '4.933e-05', 'epoch': '0.04'}
{'loss': '0.2515', 'grad_norm': '0.1635', 'learning_rate': '4.933e-05', 'epoch': '0.04037'}
{'loss': '0.2379', 'grad_norm': '0.121', 'learning_rate': '4.932e-05', 'epoch': '0.04074'}
{'loss': '0.2536', 'grad_norm': '0.1276', 'learning_rate': '4.932e-05', 'epoch': '0.04111'}
{'loss': '0.2526', 'grad_norm': '0.2295', 'learning_rate': '4.931e-05', 'epoch': '0.04148'}
{'loss': '0.2531', 'grad_norm': '0.2549', 'learning_rate': '4.93e-05', 'epoch': '0.04185'}
{'loss': '0.2524', 'grad_norm': '0.1469', 'learning_rate': '4.93e-05', 'epoch': '0.04222'}
{'loss': '0.2921', 'grad_norm': '0.172', 'learning_rate': '4.929e-05', 'epoch': '0.04259'}
{'loss': '0.2546', 'grad_norm': '0.1666', 'learning_rate': '4.928e-05', 'epoch': '0.04296'}
{'loss': '0.2398', 'grad_norm': '0.2855', 'learning_rate': '4.928e-05', 'epoch': '0.04333'}
{'loss': '0.2768', 'grad_norm': '0.11', 'learning_rate': '4.927e-05', 'epoch': '0.0437'}
{'loss': '0.2243', 'grad_norm': '0.226', 'learning_rate': '4.927e-05', 'epoch': '0.04407'}
{'loss': '0.247', 'grad_norm': '0.2174', 'learning_rate': '4.926e-05', 'epoch': '0.04444'}
{'loss': '0.2597', 'grad_norm': '0.1438', 'learning_rate': '4.925e-05', 'epoch': '0.04481'}
{'loss': '0.2386', 'grad_norm': '0.1606', 'learning_rate': '4.925e-05', 'epoch': '0.04519'}
{'loss': '0.2812', 'grad_norm': '0.148', 'learning_rate': '4.924e-05', 'epoch': '0.04556'}
{'loss': '0.256', 'grad_norm': '0.1427', 'learning_rate': '4.924e-05', 'epoch': '0.04593'}
{'loss': '0.2466', 'grad_norm': '0.178', 'learning_rate': '4.923e-05', 'epoch': '0.0463'}
{'loss': '0.2534', 'grad_norm': '0.08129', 'learning_rate': '4.922e-05', 'epoch': '0.04667'}
{'loss': '0.2768', 'grad_norm': '0.3524', 'learning_rate': '4.922e-05', 'epoch': '0.04704'}
{'loss': '0.274', 'grad_norm': '0.1282', 'learning_rate': '4.921e-05', 'epoch': '0.04741'}
{'loss': '0.2586', 'grad_norm': '0.09224', 'learning_rate': '4.92e-05', 'epoch': '0.04778'}
{'loss': '0.2418', 'grad_norm': '0.1629', 'learning_rate': '4.92e-05', 'epoch': '0.04815'}
{'loss': '0.2439', 'grad_norm': '0.1617', 'learning_rate': '4.919e-05', 'epoch': '0.04852'}
{'loss': '0.2498', 'grad_norm': '0.1565', 'learning_rate': '4.919e-05', 'epoch': '0.04889'}
{'loss': '0.2735', 'grad_norm': '0.1571', 'learning_rate': '4.918e-05', 'epoch': '0.04926'}
{'loss': '0.2719', 'grad_norm': '0.3103', 'learning_rate': '4.917e-05', 'epoch': '0.04963'}
{'loss': '0.2575', 'grad_norm': '2.287', 'learning_rate': '4.917e-05', 'epoch': '0.05'}
{'loss': '0.2585', 'grad_norm': '0.3547', 'learning_rate': '4.916e-05', 'epoch': '0.05037'}
{'loss': '0.2491', 'grad_norm': '1.584', 'learning_rate': '4.915e-05', 'epoch': '0.05074'}
{'loss': '0.2403', 'grad_norm': '0.2585', 'learning_rate': '4.915e-05', 'epoch': '0.05111'}
{'loss': '0.2254', 'grad_norm': '0.1886', 'learning_rate': '4.914e-05', 'epoch': '0.05148'}
{'loss': '0.2466', 'grad_norm': '0.2351', 'learning_rate': '4.914e-05', 'epoch': '0.05185'}
{'loss': '0.2943', 'grad_norm': '0.2666', 'learning_rate': '4.913e-05', 'epoch': '0.05222'}
{'loss': '0.2661', 'grad_norm': '0.2794', 'learning_rate': '4.912e-05', 'epoch': '0.05259'}
{'loss': '0.2419', 'grad_norm': '0.25', 'learning_rate': '4.912e-05', 'epoch': '0.05296'}
{'loss': '0.2803', 'grad_norm': '0.1571', 'learning_rate': '4.911e-05', 'epoch': '0.05333'}
{'loss': '0.263', 'grad_norm': '0.1775', 'learning_rate': '4.911e-05', 'epoch': '0.0537'}
{'loss': '0.2256', 'grad_norm': '0.2241', 'learning_rate': '4.91e-05', 'epoch': '0.05407'}
{'loss': '0.2844', 'grad_norm': '0.5178', 'learning_rate': '4.909e-05', 'epoch': '0.05444'}
{'loss': '0.2396', 'grad_norm': '0.6763', 'learning_rate': '4.909e-05', 'epoch': '0.05481'}
{'loss': '0.2633', 'grad_norm': '0.2049', 'learning_rate': '4.908e-05', 'epoch': '0.05519'}
{'loss': '0.2583', 'grad_norm': '0.1675', 'learning_rate': '4.907e-05', 'epoch': '0.05556'}
{'loss': '0.2842', 'grad_norm': '0.6006', 'learning_rate': '4.907e-05', 'epoch': '0.05593'}
{'loss': '0.2442', 'grad_norm': '0.172', 'learning_rate': '4.906e-05', 'epoch': '0.0563'}
{'loss': '0.2728', 'grad_norm': '0.3289', 'learning_rate': '4.906e-05', 'epoch': '0.05667'}
{'loss': '0.2653', 'grad_norm': '0.1619', 'learning_rate': '4.905e-05', 'epoch': '0.05704'}
{'loss': '0.2789', 'grad_norm': '0.1332', 'learning_rate': '4.904e-05', 'epoch': '0.05741'}
{'loss': '0.2327', 'grad_norm': '0.2202', 'learning_rate': '4.904e-05', 'epoch': '0.05778'}
{'loss': '0.227', 'grad_norm': '0.1477', 'learning_rate': '4.903e-05', 'epoch': '0.05815'}
{'loss': '0.3048', 'grad_norm': '0.1273', 'learning_rate': '4.903e-05', 'epoch': '0.05852'}
{'loss': '0.2282', 'grad_norm': '0.1439', 'learning_rate': '4.902e-05', 'epoch': '0.05889'}
{'loss': '0.2564', 'grad_norm': '0.2389', 'learning_rate': '4.901e-05', 'epoch': '0.05926'}
{'loss': '0.2274', 'grad_norm': '0.2037', 'learning_rate': '4.901e-05', 'epoch': '0.05963'}
{'loss': '0.2448', 'grad_norm': '0.1873', 'learning_rate': '4.9e-05', 'epoch': '0.06'}
{'loss': '0.2923', 'grad_norm': '0.1701', 'learning_rate': '4.899e-05', 'epoch': '0.06037'}
{'loss': '0.2342', 'grad_norm': '0.2109', 'learning_rate': '4.899e-05', 'epoch': '0.06074'}
{'loss': '0.2187', 'grad_norm': '0.1637', 'learning_rate': '4.898e-05', 'epoch': '0.06111'}
{'loss': '0.2567', 'grad_norm': '0.1571', 'learning_rate': '4.898e-05', 'epoch': '0.06148'}
{'loss': '0.2553', 'grad_norm': '0.1616', 'learning_rate': '4.897e-05', 'epoch': '0.06185'}
{'loss': '0.2336', 'grad_norm': '0.2539', 'learning_rate': '4.896e-05', 'epoch': '0.06222'}
{'loss': '0.2286', 'grad_norm': '0.2436', 'learning_rate': '4.896e-05', 'epoch': '0.06259'}
{'loss': '0.2738', 'grad_norm': '0.1417', 'learning_rate': '4.895e-05', 'epoch': '0.06296'}
{'loss': '0.2391', 'grad_norm': '0.1647', 'learning_rate': '4.895e-05', 'epoch': '0.06333'}
{'loss': '0.2214', 'grad_norm': '0.1325', 'learning_rate': '4.894e-05', 'epoch': '0.0637'}
{'loss': '0.2096', 'grad_norm': '0.1641', 'learning_rate': '4.893e-05', 'epoch': '0.06407'}
{'loss': '0.2541', 'grad_norm': '0.1985', 'learning_rate': '4.893e-05', 'epoch': '0.06444'}
{'loss': '0.2348', 'grad_norm': '0.1763', 'learning_rate': '4.892e-05', 'epoch': '0.06481'}
{'loss': '0.2517', 'grad_norm': '0.1531', 'learning_rate': '4.891e-05', 'epoch': '0.06519'}
{'loss': '0.2408', 'grad_norm': '0.2153', 'learning_rate': '4.891e-05', 'epoch': '0.06556'}
{'loss': '0.2556', 'grad_norm': '0.1868', 'learning_rate': '4.89e-05', 'epoch': '0.06593'}
{'loss': '0.2703', 'grad_norm': '0.1575', 'learning_rate': '4.89e-05', 'epoch': '0.0663'}
{'loss': '0.2507', 'grad_norm': '0.169', 'learning_rate': '4.889e-05', 'epoch': '0.06667'}
{'loss': '0.2834', 'grad_norm': '0.1344', 'learning_rate': '4.888e-05', 'epoch': '0.06704'}
{'loss': '0.2551', 'grad_norm': '0.1623', 'learning_rate': '4.888e-05', 'epoch': '0.06741'}
{'loss': '0.2758', 'grad_norm': '0.1554', 'learning_rate': '4.887e-05', 'epoch': '0.06778'}
{'loss': '0.2514', 'grad_norm': '0.1176', 'learning_rate': '4.886e-05', 'epoch': '0.06815'}
{'loss': '0.2809', 'grad_norm': '0.159', 'learning_rate': '4.886e-05', 'epoch': '0.06852'}
{'loss': '0.2212', 'grad_norm': '0.2645', 'learning_rate': '4.885e-05', 'epoch': '0.06889'}
{'loss': '0.2642', 'grad_norm': '0.1019', 'learning_rate': '4.885e-05', 'epoch': '0.06926'}
{'loss': '0.2137', 'grad_norm': '0.124', 'learning_rate': '4.884e-05', 'epoch': '0.06963'}
{'loss': '0.2685', 'grad_norm': '0.1301', 'learning_rate': '4.883e-05', 'epoch': '0.07'}
{'loss': '0.2815', 'grad_norm': '0.2411', 'learning_rate': '4.883e-05', 'epoch': '0.07037'}
{'loss': '0.2438', 'grad_norm': '0.1299', 'learning_rate': '4.882e-05', 'epoch': '0.07074'}
{'loss': '0.2569', 'grad_norm': '0.09822', 'learning_rate': '4.882e-05', 'epoch': '0.07111'}
{'loss': '0.2812', 'grad_norm': '0.1255', 'learning_rate': '4.881e-05', 'epoch': '0.07148'}
{'loss': '0.2466', 'grad_norm': '0.1517', 'learning_rate': '4.88e-05', 'epoch': '0.07185'}
{'loss': '0.2556', 'grad_norm': '0.1352', 'learning_rate': '4.88e-05', 'epoch': '0.07222'}
{'loss': '0.2413', 'grad_norm': '0.164', 'learning_rate': '4.879e-05', 'epoch': '0.07259'}
{'loss': '0.2417', 'grad_norm': '0.165', 'learning_rate': '4.878e-05', 'epoch': '0.07296'}
{'loss': '0.2601', 'grad_norm': '0.1329', 'learning_rate': '4.878e-05', 'epoch': '0.07333'}
{'loss': '0.2659', 'grad_norm': '0.1244', 'learning_rate': '4.877e-05', 'epoch': '0.0737'}
{'loss': '0.2407', 'grad_norm': '0.1339', 'learning_rate': '4.877e-05', 'epoch': '0.07407'}
{'loss': '0.2528', 'grad_norm': '0.1402', 'learning_rate': '4.876e-05', 'epoch': '0.07444'}
{'loss': '0.2416', 'grad_norm': '0.1416', 'learning_rate': '4.875e-05', 'epoch': '0.07481'}
{'loss': '0.2408', 'grad_norm': '0.1765', 'learning_rate': '4.875e-05', 'epoch': '0.07519'}
{'loss': '0.2521', 'grad_norm': '2.463', 'learning_rate': '4.874e-05', 'epoch': '0.07556'}
{'loss': '0.2551', 'grad_norm': '0.2323', 'learning_rate': '4.874e-05', 'epoch': '0.07593'}
{'loss': '0.2492', 'grad_norm': '0.1052', 'learning_rate': '4.873e-05', 'epoch': '0.0763'}
{'loss': '0.2355', 'grad_norm': '0.2184', 'learning_rate': '4.872e-05', 'epoch': '0.07667'}
{'loss': '0.2663', 'grad_norm': '0.1907', 'learning_rate': '4.872e-05', 'epoch': '0.07704'}
{'loss': '0.2271', 'grad_norm': '0.1442', 'learning_rate': '4.871e-05', 'epoch': '0.07741'}
{'loss': '0.277', 'grad_norm': '0.1895', 'learning_rate': '4.87e-05', 'epoch': '0.07778'}
{'loss': '0.2281', 'grad_norm': '0.1883', 'learning_rate': '4.87e-05', 'epoch': '0.07815'}
{'loss': '0.2781', 'grad_norm': '1.831', 'learning_rate': '4.869e-05', 'epoch': '0.07852'}
{'loss': '0.2499', 'grad_norm': '0.1734', 'learning_rate': '4.869e-05', 'epoch': '0.07889'}
{'loss': '0.2405', 'grad_norm': '0.1733', 'learning_rate': '4.868e-05', 'epoch': '0.07926'}
{'loss': '0.2693', 'grad_norm': '0.1555', 'learning_rate': '4.867e-05', 'epoch': '0.07963'}
{'loss': '0.2432', 'grad_norm': '0.1228', 'learning_rate': '4.867e-05', 'epoch': '0.08'}
{'loss': '0.1763', 'grad_norm': '0.1776', 'learning_rate': '4.866e-05', 'epoch': '0.08037'}
{'loss': '0.2252', 'grad_norm': '0.1388', 'learning_rate': '4.865e-05', 'epoch': '0.08074'}
{'loss': '0.2384', 'grad_norm': '0.1236', 'learning_rate': '4.865e-05', 'epoch': '0.08111'}
{'loss': '0.2454', 'grad_norm': '0.208', 'learning_rate': '4.864e-05', 'epoch': '0.08148'}
{'loss': '0.244', 'grad_norm': '0.1258', 'learning_rate': '4.864e-05', 'epoch': '0.08185'}
